7899089411677,2,"Avon colortrend batom rosa retro","9,00",1
7899089436922,2,"Avon colortrend batom  jabuticaba","9,00",2
7899089436861,2,"Avon colortrend batom hidr. rosa star","9,00",5
7899089435000,2,"Avon colortrend pop love batom hidr. maca amor","9,00",15
7899089419468,2,"avon colortrend pop love morango","9,00",4
7899089438223,2,"Avon colortrend pop love chocolate","9,00",3
7899089438278,2,"Avon colortrend pop love batom  tuti fruti","9,00",7
7899089419475,2,"Avon colortrend pop love Batom melancia","9,00",3
7899089438247,2,"Avon colortrend pop love batom coco","9,00",2
7899089436892,2,"Avon Colortrend  Batom - Grape/Uva","9,00",3
7899089436939,2,"avon colortrend batom - carmin","9,00",6
7899089438513,2,"Avon colortrend batom  violeta trendy (teen)","9,00",3
7899089438490,2,"avon colortrend batom vermelho pop (teen)","9,00",2
7899089437790,2,"Avon ideal flawless base compacta - bege medio","36,00",4
7899089437844,2,"Avon ideal flawless base compacta avela","36,00",5
7899089442633,2,"Avon ideal flawless base compacta - bronze","36,00",8
7899089442640,2,"avon ideal flawless base compacta - bege natural","36,00",2
7899089437776,2,"Avon ideal flawless base compacta- bege claro","36,00",4,0
7899089442657,2,"Avon ideal flawless base compacta - mel","36,00",6
7899089442664,2,"Avon ideal flawless base compacta- bege rosado","36,00",8
7899089404983,2,"avon true color quarteto sombras - glamour","37,00",8
7899089433181,2,"avon ideal luminous blush po - framboesa","30,00",3
7899089436991,2,"Avon Colortrend Base em Bastao- Bege","16,00",6
7899089436854,2,"Avon Colortrend  Encore Batom- Marajoara","9,00",4
7899089436878,2,"Avon Colortrend  - Cravo Canela","9,00",2
7899089438254,2,"Avon colortrend pop love morango (novo)","9,00",7
7899089412339,2,"Avon super shock mascara intenso volume","24,00",8
7899089426527,2,"Avon Supershock Max Mascara Volume Cilios","26,00",0
7899089417969,2,"Avon Super Enchant Mascara Along. Prova Dgua-preto","22,00",24
7899089400053,2,"Avon Delineador para Esfumar Olhos","17,00",23
7899089418508,2,"Avon colortrend lapis delinear olhos marrom","9,00",12
7899089444767,2,"Avon glimersticks lapis delinear olhos -preto","16,00",8
7899089420273,2,"Avon megaimpact delinear olhos azul","19,00",14
7899089420266,2,"Avon megaimpact delin olhos- nude","19,00",14
7899089420280,2,"Avon megaimpact delin  olhos - preto","19,00",11
7899089418522,2,"Avon colortrend lapis delin.olhos beringela","9,00",0
7899089407694,2,"Avon Glazewear Shine Gloss Super -Vermelho Rosado","16,00",3
7899089407250,2,"Avon Glazewear Shine Gloss -Malva","16,00",3
7899089407335,2,"Avon Glazewear Shine Gloss - Pink Paixao","16,00",0
7899089407755,2,"Avon glazewear shine gloss- amendoa","16,00",4
7899089407649,2,"Avon glazewear shine gloss- transparente(incolor)","16,00",3
7899089407748,2,"Avon Glazewear Shine Gloss- Nude","16,00",2
7899089407298,2,"Avon Glazewear Shine Gloss - Rosa Cobre","16,00",3
7899089407663,2,"Avon Glazewear Shine Gloss -Pessego","16,00",3
7899089407717,2,"Avon glazewear shine gloss- bege esplendido","16,00",3
7899089407670,2,"Avon Glazewear Shine Gloss- Pink Suave","16,00",6
7899089407304,2,"Avon Glazewear shine gloss - boca luminosa","16,00",1
7899089407700,2,"Avon Glazewear Shine Gloss- Rosa Antigo","16,00",6
7899089407656,2,"Avon Glazewear Shine Gloss - Rosa Sereno","16,00",3
7899089410861,2,"Avon Advance Tech Hidrabalance Creme Pentear","10,00",8
7899089410724,2,"Avon Advance  Hidrabalance Fluido Restauracao","16,00",7
7899089418034,2,"Avon j.dempsey del.olhos esfumar  -marrom","17,00",10
7899089424431,2,"Avon foot works  creme esfoliante pes","11,00",3
7899089429351,2,"Avon foot works creme noturno hidr pes","14,00",0
7899089418867,2,"Avon extralasting batom -malva","19,00",2
7899089436632,2,"Avon colortrend blush po - pessego","17,00",2
7899089429399,2,"Avon magix corretivo olhos - medio","22,00",2
7899089440530,2,"Avon Ideal Flawless Corret Facial Bastao- escuro","16,00",8
7899089440523,2,"Avon Ideal Flawless corret facial bastao-claro","16,00",2
7899089438469,2,"Avon Colortrend Base Liqu. Marrom Medio(novo)","15,00",5
7899089433136,2,"Avon extralasting  batom - ameixa","19,00",3
7899089419345,2,"Avon extralasting delin. liquido - preto","22,00",3
7899089412025,2,"Avon Advance Tech.Rest Intensa Fluido Pontas","16,00",0
7899089420426,2,"Avon Advance Controle Volume -Fluido Pontas","16,00",0
7899089425261,2,"Avon Advance Nutritivo com Oleo de Argan","17,00",0
7899089436274,2,"Avon Advance Techniques Cond Morocan Argan","8,99",4
7899089436281,2,"Avon Advance Techniques Shampo Morocan Argan","7,99",7
7899089408707,2,"Avon Renew Reversalist Espuma Limpeza Facial","22,00",2
7899089408813,2,"Avon renew rejuvenate gel limpeza facial 125g","20,00",6
7899089406888,2,"Avon renew ultimate creme limpeza facial","24,00",
7899089448192,2,"Avon care nutri plus locao desod.corpo 1 litro","25,00",0
7899089418188,2,"Avon Skin So Soft Creme Depilatorio Facial","24,00",5
7899089422673,2,"Avon Skin So Soft Creme Depilatorio Corpo","24,00",5
7899089424332,2,"Avon solutions celu sculpt  gel redutor celulite","40,00",2
7899089429160,2,"Avon Solutions Strechmark Tratamento Cosm  Estrias","42,00",0
7899089427029,2,"Avon Care Renovare Accolade Creme Facial Noite","12,00",13
7899089427043,2,"Avon Care Renovare Acolade Creme Facial -Dia","12,00",11
7899089435406,2,"Avon care locao facial 3 em 1","12,00",3
7899089413305,2,"Avon Care Silicone Creme Maos 90 gr","9,00",19
7899089418713,2,"Avon Naturals Creme Maos Guarana Mel","7,00",0
7899089418751,2,"Avon Naturals Creme Maos Rosa Vermelhas e Pessego","7,00",4
7899089425063,2,"Avon Naturals Creme Maos Lichia Violeta","7,00",0
7899089437196,2,"Avon Naturals Creme Maos Nozes Acucar","7,00",2
7899089424936,2,"Avon On Duty Deo Roll On Original","4,19",2
7899089404006,2,"Avon true color quarteto sombras - colecao luxo","37,00",7
7899089404976,2,"Avon True Color Quarteto Sombras -Colecao Jeans","37,00",2
7899089422826,2,"Avon summer bronze mosaico facial po facil","49,00",0
7899089401050,2,"Avon Magix Creme Disfarce Poros Linhas Finas","45,00",4
7899089435499,2,"Avon Colortrend delineador Liquido Olhos Preto","16,00",7
7899089434287,2,"Avon ColorTrend Delineador Transformador Olhos","12,00",3
7899089412933,2,"avon super magnify masc. cilios prova agua-preto","24,00",24
7899089412346,2,"Avon Nail Experts Mira-Cuticle Redutor Cuticulas","5,00",0
7899089410106,2,"Avon colortrend brilho e aroma brilho labial  pera","7,00",5
7899089410083,2,"Avon Colortrend Aroma e Brilho - Amora","7,00",1
7899089440806,2,"Avon colortrend esmalte - beijo adormecido","2,90",0
7899089440790,2,"Avon Colortrend Esmalte- Maca Envenenada","2,90",1
7899089440813,2,"Avon Colortrend Esmalte- Sapo Encantado","2,90",6
7899089440820,2,"Avon Colortrend Esmalte - Princesa Fuga","2,90",0
7899089440783,2,"Avon colortrend esmalte - quase p/ sempre","2,90",0
7899089401098,2,"Avon Nail Experts 4 em 1 Complexo Unhas","4,50",8
7898517652651,1,"Natura Plant Hidra Reparadora Shampoo","10,60",4
7898473147338,1,"Natura Plant Brilho Maciez Shampoo","10,60",4
7898473147352,1,"Natura Plant Brilho Maciez Condicionador","13,80",0
7898473147574,1,"Natura Plant Limpeza Profunda Shampoo","10,60",0
7898532698931,1,"Natura Plant Hidra Repar elador Pontas Serum","18,20",4
7898501065191,1,"Natura Tododia cereja/avela hidr corporal","29,80",46
7898532706223,1,"Natura Tododia Amora/Amendoas Hidr Corpo Ilum","29,80",9
7898528400067,1,"Natura Tododia Macadamia Hidra Banho c/Enxague","25,80",1
7898532706537,1,"Natura Tododia Amora/Amendoas Hidr Banho c/Enxague","25,80",0
7898548814547,1,"Natura Seve Inverno Toque de Calor Pimenta Cambuci","59,90",0
7898517652729,1,"Natura Plant Hidra Reparadora Mascara RF","24,80",0
7898501069274,1,"Natura Ekos Castanha Polpa Hidrat Maos","23,80",2
7898501069267,1,"Natura Ekos Maracuja Polpa Hidrat. Maos","23,80",0
7898548804470,1,"Natura Ekos Cheiro Moca Bonita Polpa Hidra Maos","23,80",0
7898532695183,1,"Natura SRN Cedro Deso Masculino RF","16,20",0
7898532690959,1,"Natura Homem Deso Spray Masculino","20,70",5
7898501068635,1,"Natura Humor 6 Desodorante Colonia","83,10",2
7898447683756,1,"Natura Biografia Desodorante Masculino Spray","20,70",2
7898506877249,1,"Natura Erva Doce Desodorante Aerosol 150ml","19,90",5
7898506884322,1,"Natura Erva Doce Sabonete Cremoso Maos RF","19,80",2
7898528403549,1,"Natura Mamae Bebe Shampoo Suave Passiflora RF","13,90",1
7898506884087,1,"Natura Nature Splack Condicionador Cabelos Lisos","14,60",4
7898517657304,1,"Natura Ekos Matte Verde Sabonete Barra","4,50",0
7898506884100,1,"Natura Nature Splack Shampoo Cabelos Lisos RF","10,80",3
7898517652668,1,"Natura Plant Hidra Reparador Shampoo RF","9,10",0
7898517652682,1,"Natura Plant Hidra Reparadora Condicionador RF","11,70",0
7898473147345,1,"Natura Plant Brilho e Maciez Shampoo RF","10,60",0
7898473147369,1,"Natura Plant Brilho e Maciez Condicionador RF","11,70",0
7898487301290,1,"Natura aquarela batom cor 5","14,90",0
7898487301306,1,"Natura Aquarela Batom cor 06","15,90",1
7898487301283,1,"Natura Aquarela Batom cor 04","15,90",0
7898487308343,1,"Natura aquarela batom cor 43","15,90",2
7898487296442,1,"Natura aquarela batom cor 17","15,90",1
7898487301320,1,"Natura Aquarela Batom cor 08","15,90",1
7899089416443,2,"Avon Advance Tech Fluido Eliminador Frizz","16,00",1
7899089425698,2,"Avon glimersticks del.olhos  retratil-azul metal","16,00",0
7899089408486,2,"Avon glimersticks del.olhos retratil- ameixa cint","16,00",1
7899089408479,2,"Avon glimmersticks del.olhos retratil- azul intens","16,00",1
7899089425704,2,"Avon glimersticks del.olhos retratil- violeta meta","16,00",0
7899089418041,2,"Avon j.demsey del.olhos esfumar- verde","16,00",1
7899089435444,2,"Avon ColorTrend Lapis Delineador para Olhos Preto","9,00",14
7899089438599,2,"Avon colortrend delin. sombra liquido olhos marrom","16,00",6
7899089430579,2,"Avon colortrend del.liquido olhos- blanco metalico","16,00",6
7899089430593,2,"Avon Colortrend  Del LiquidoOlhos-Grafito Metalico","16,00",3
7899089430630,2,"Avon colortrend kajal del./sombra- morado/roxo",1
7899089430623,2,"Avon colortrend kajal/sombra borgona/bordo",1
7899089408974,2,"Avon colortrend kajal del./sombra azul cl metalico",3
7898516071286,3,"Jequiti mini lapis p/ olhos - pink","9,90",2
7898516072757,3,"Jequiti mini lapis olhos- azul cintilante","9,90",4
7898516071217,3,"Jequiti mini lapis p/ olhos-laranja","9,90",3
7898516072788,3,"Jequiti mini lapis olhos - beringela","9,90",4
7898516071279,3,"Jequiti mini lapis p/olhos -roxo",3
7898480570556,3,"Jequiti aviva lapis esfumador - preto","20,80",9
7898553761089,3,"Jequiti Aviva Lapis Ultrafixacao- Marrom","22,50",13
7899089427814,2,"Avon Ultra Color Rich Rosa Matte","16,00",0
7899089427821,2,"Avon Ultra Color Rich Mate  Vinho","16,00",7
7899089427845,2,"Avon Ultra Color Rich Mate - Caramelo Mate","16,00",0
7899089408882,2,"Avon megaimpact batom- vermelho impact","19,00",0
7899089408912,2,"Avon Megaimpact batom -ameixa impact","19,00",0
7899089408929,2,"Avon megaimpact batom vinho impact","19,00",0
7899089408875,2,"Avon megaimpact  batom pink impact","19,00",0
7899089408936,2,"Avon Megaimpact Batom - Marrom Impact","19,00",0
7899089408943,2,"Avon Megaimpact Batom -Coral Impact","19,00",0
7899089408899,2,"Avon megaimpact batom -nude impact","19,00",0
7899089408868,2,"Avon Megaimpact batom rosa impact","19,00",0
7899089408905,2,"Avon megaimpact batom - malva impact","19,00",1
7899089416108,2,"Avon Hidraseduction Batom - Malva Chic","20,00",0
7899089422390,2,"Avon hidraseduction brilho labial- tangerine","16,00",7
7899089422406,2,"Avon Hydraseduction Brilho Labial Violeta","16,00",11
7899089422413,2,"Avon Hidraseduction Brilho Champanhe","16,00",0
7899089423229,2,"Avon Shine Revolutions Batom- Vinho","24,00",13
7899089423144,2,"Avon Shine Revolutions Batom- Pink","24,00",14
7899089423212,2,"Avon shine revolution batom - vermelho","24,00",15
7899089423175,2,"Avon SWhine Revolution Batom -Coral","24,00",6
7899089423137,2,"Avon Shine Revolution Batom - Rosa","24,00",8
7899089423151,2,"Avon Shine Revolution Batom - Malva","24,00",4
7899089423205,2,"Avon Shine Revoltions Batom -Cafe","24,00",1
7899089423182,2,"Avon shine revolution batom - nude","24,00",0
7899089423168,2,"Avon Shine Revolution Batom -Cereja","24,00",2
7899089407441,2,"Avon colortrend base liquida -bege medio","15,00",0
7899089407434,2,"Avon Colortrend Base Liquida -Bege Natural","15,00",6
7899089407403,2,"avon colortrend base liquida - castanho","15,00",5
78999089407427,2,"Avon colortrend base liquida - marrom medio","15,00",2
7899089440547,2,"Avon ideal flawless corret.fac. bastao- natural","16,00",16
7899089411318,2,"Avon super extend masc.cilios p.agua-preto","24,00",0
7899089405058,2,"Avon super curl masc.cilios -preta","22,00",11
7899089435505,2,"Avon colortrend masc.curvadora cilios-preta","16,00",35
7899089435529,2,"Avon colortrend mas.alongadora cilios -preto","16,00",14
7899089436359,2,"Avon Colortrend Mascara Extra Volume Cilios- preta","16,00",25
7899089435475,2,"Avon colortrend masc.incolor cilios - incolor","15,00",26
7899089436595,2,"Avon colortrend brilho rolete -tutti fruti","10,00",6
7899089436601,2,"Avon colortrend brilho rolete - morango","10,00",5
7899089435734,2,"Avon Colortrend Brilho Rolete - Pessego","10,00",11
7898422497231,1,"Natura kayak Desodorante Spray Masculino","20,70",2
7898528403631,1,"Natura Mamae Bebe Agua Colonia Flor de Laranjeira","49,30",1
7898548808133,1,"Natura Ekos Andiroba Shampoo RF","11,90",0
7898501068970,1,"Natura Ekos Castanha Shampoo RF","11,90",0
7898506883271,1,"Natura ekos pitanga condicionador RF","14,40",12
7899089427036,2,"Avon Care  Renovare Acolade  Creme  Maos","9,00",12
7899089410830,2,"Avon Advance Techniques Protecao da Cor Creme","12,00",4
7899089410922,2,"Avon Advance Technique Restauracao Intensiva Creme","12,00",0
7899089418133,2,"Avon Advance Techniques Shampoo Fortalecedor(roxo)","7,99",2
7899089411547,2,"Avon Advance Techniques Liso Intenso Shampoo","7,99",1
7899089411561,2,"Avon Advance Tech Liso Intenso Condicionador","6,99",4
7899089410359,2,"Avon Advance  Techniques Restaur. Intensiva Cond.","8,99",0
7899089417198,2,"avon colortrend esmalte -paixao","2,90",1
7899089417167,2,"Avon colortrend esmalte - provocante","2,90",0
7899089439046,2,"Avon colortrend esmalte babado forte","2,90",0
7899089434164,2,"Avon colortrend esmalte - I ching","2,00",0
7899089438957,2,"Avon colortrend esmalte -pirulito","2,90",0
7899089417235,2,"Avon colortrend esmalte - vinho charme","2,90",1
7899089439190,2,"Avon colortrend esmalte -tulipa","2,90",0
7899089439282,2,"avon colortrend esmalte - flor do campo","2,90",0
7899089434126,2,"Avon colortrend esmalte - mapa astral","2,90",0
7899089417051,2,"Avon colortrend esmalte branco leite","2,90",1
7899089417037,2,"Avon Colortrend  Esmalte - Perola","2,90",1
7899089417402,2,"Avon Colortrend  Esmalte - Vip","2,90",1
7899089439015,2,"Avon colortrend esmalte- garota da capa -","2,90",7
7899089422475,2,"Avon nail experts fixador fortalecedor esmalte","6,00",0
7899089401524,2,"Avon Nail Experts Cobertura Brilhante de Esmalte","4,50",2
7899089423397,2,"Avon Nail Experts Removedor Esmalte","7,00",3
7899089412216,2,"Avon On Duty Deo Roll On Verao","4,19",4
7899089416740,2,"avon on duty des. roll on tropic cocktail","4,19",7
7899089414494,2,"Avon On Duty Deso.Roll-On Active","4,20",1
7899089411790,2,"Avon on duty des. roll on men bio","4,20",3
7899089416757,2,"Avon on duty des.roll on men sport","4,19",0
7899089413312,2,"Avon care glicerina creme p/ maos","9,00",5
7899089413978,2,"Avon care locao facial - aloe e gengibre","9,00",2
7899089424554,2,"Avon Nail Experts Gel  Hidrat Vitamina C Cuticulas","6,00",0
7898422497279,1,"Natura Biografia Desodorante Masculino RF","16,50",0
7898473147543,1,"Natura Plant Protr Realce cor Creme Protetor UV","23,30",5
7898532690973,1,"Natura Homem Nitro Desodorante Spray","20,70",0
7898422486419,1,"Natura kayak Aventura Desodorante Spray Masculino","20,70",7
7898528405734,1,"Natura kayak Pulso Deo Masculino Spray","20,70",6
7898532690997,1,"Natura Homem Ion Desodorante Masculino Spray","20,70",1
7898532690980,1,"Natura Homem Nitro Desodorante Spray Masculino RF","16,20",5
7898422497781,1,"Natura kayak Aventura Deso Masculino Spray RF","16,20",3
7898532691130,1,"Natura Homem Aquagel Pos Barba","24,00",0
7898532690911,1,"Natura Homem Sabonete Barra Cremoso","14,30",1
7898517656062,1,"Natura Seve Creme Hidra Pes Amendoas Marcantes",2,2
7898532690904,1,"Natura Homem Hidraturbo Controle Brilho Oleosidade","45,00",2
7898528403259,1,"Natura Ekos Maracuja Oleo Trifasico","51,80",0
7898532690935,1,"Natura Homem Nitro Desodorante Colonia","89,90",1
7898447679049,1,"Natura Biobrafia Desodorante Colonia Masculino","76,90",2
7898548813328,1,"Natura Horus Verde Citro Desod. Colonia Masculino","59,40",0
7898528403273,1,"Natura Ekos Pitanga Oleo Trifasico","51,80",0
7898506874262,1,"Natura Fotoequilibrio Locao Prot. nao Oleosa Fps60","37,20",1
7898473147475,1,"Natura Plant Prot.Realce Cor Cab Castanhos Cond.","13,80",4
7899089415675,2,"Avon Naturals Brilho Shampoo Guarana Mel","6,99",4
7899089411011,2,"Avon Advannce  Restauracao Choque Reparador","8,00",12
7899089411783,2,"Avon Advance Capsulas de Brilho e Maciez","15,00",3
7899089443364,2,"Avon Ideal Flawless Base Liquida -Bege Medio","45,00",6
7899089443296,2,"Avon ideal falwless base liquida-bege rosado","45,00",2
7898473139739,1,"Natura Tododia Cha Verde  Deso  Roll-On","13,60",11
7899089424240,2,"Avon renew genics trat. cosm.concentrado serum","120,00",2
7898513040261,3,"Jequiti vida sem rotina locao hidr corp.amora amei","24,80",0
7898516074041,3,"Jequiti erva doce mais locao corp.camomila","19,90",1
7898516077714,3,"Jequiti erva doce mais locao corp. erva doce","19,90",4
7898480578149,3,"Jequiti Fyo profissional control volume condiciona","19,90",3
7898480578019,3,"Jequiti Fyo Professional Prot.Ilumin. Cor Shampoo","17,90",4
7898480578026,3,"Jequiti Fyo Professional  Prot.Ilum.Cor Condicion","19,90",3
7898480578064,3,"Jequiti Fyo profissional liso intenso condicionado","19,90",3
7898480578095,3,"Jequiti  Fyo profissional repar.intensiva shampoo","17,90",2
7898480578101,3,"Jequiti Fyo profissional repar.intensiva condiciona","19,90",2
7898480578033,3,"Jequiti Fyo Profissional Protetor Ilum.Cor Mascara","27,90",2
7898513045907,3,"Jequiti Fyo Profissional Antireresiduos Shampoo","16,90",2
7898553762895,3,"Jequiti Comix Shampoo","9,90",0
7898513049189,3,"Jequiti vida sem rotina polpa hidr maos - amora am","13,50",0
7898553762888,3,"Jequiti Comix Locao Hidratante","14,40",0
7898553762901,3,"Jequiti Comix Condicionador","11,90",0
7898513049295,3,"Jequiti vida sem rotina sabonete barra veg. 3 un","10,90",0
7898513042104,3,"Jequiti eu sinto shampoo cabelos normais","10,90",0
7898513042098,3,"Jequiti eu desperto shampoo cabelos secos","10,90",0
7898513042159,3,"Jequiti eu desejo condicionador cabelos cacheados","12,90",0
7898513042166,3,"Jequiti eu quero condicionador cabelos oleosos","12,90",0
7898553762918,3,"Jequiti comix sabonete hidr vegetal 1 un","4,50",0
7898513042111,3,"Jequiti eu desejos shampoo cabelos cacheados","10,90",0
7898516078049,3,"Jequiti Eu Sonho Locao Hidr.Cereja c/Chantily","19,90",1
7898480570730,3,"Jequiti Eu Quero Locao Hidra Corporal  Pera","19,90",5
7898480570709,3,"Jequiti eu provoco locao hidr. morangos c/  champa","19,90",1
7898480574462,3,"Jequiti Eu Desejo Locao Hidra Frutas- Vermelhas","19,90",4
7898513041909,3,"Jequiti Eu Beijo Locao Hida Corporal Tutti-Frutti","19,90",1
7898553764141,3,"Jequiti eu envolvo locao hidr. licor amendoas","19,90",0
7898516070036,3,"Jequiti Eu Devoro Locao Hidratante Chocolate","19,90",4
7898480570723,3,"Jequiti Eu Provoco Colonia Deso Splash Morango","27,90",5
7898516078087,3,"Jequiti Eu Sonho Colonia  Deo Splash Gliter Cereja","27,90",5
7898480574479,3,"Jequiti eu desejo colonia des. splash frutas verme","27,90",0
7898553762987,3,"Jequiti Eu Envolvo Colonia Deo Splash Licor Amendo","27,90",2
7898417963017,4,"Vult po compacto n. 01","10,00",7
7898417963024,4,"Vult Po Compacto 02","10,00",6
7898417963031,4,"Vult Po Compacto 03","10,00",6
7898417963048,4,"Vult po compacto n. 04","10,00",4
7898417963055,4,"vult po compacto n. 05","10,00",6
7898417963062,4,"Vult po compacto n.06","10,00",7
7898417963079,4,"Vult Po Compacto n. 07","10,00",2
7898417963086,4,"Vult po compacto n. 08","10,00",5
7898417963093,4,"Vult po compacto n. 09","10,00",7
7898417963109,4,"Vult po compacto n. 10","10,00",6
7898417963116,4,"Vult po compacto n.11","10,00",33
7898417965370,4,"Vult blush compacto n. 03 bege","12,50",1
7898417965387,4,"vult blush compacto n. 04 pessego","12,50",4
7898417965400,4,"Vult blush compacto n. 06","12,50",5
7898417965363,4,"Vult Blush Compacto 02 Salmao","12,50",5
7898417968807,4,"Vult duo cake cor n.03","11,00",6
7898417968791,4,"Vult duo cake cor n.02","11,00",7
7898417968814,4,"Vult duo cake cor n. 04","11,00",3
7898417962423,4,"Vult Sombra Pure Shine n. 01 Branco Cintilante","10,00",10
7898417962447,4,"Vult Sombra Pure Shine cor n.03 Azul Cintilante","10,00",6
7898417962454,4,"Vult Sombra Pure Shine cor n. 04 Marrom Cintilant","10,00",4
7898417962461,4,"Vult Sombra Pure Shine cor n. 05 Verde Cintilante","10,00",5
7898417962478,4,"Vult Sombra Pure Shine cor n.06 Pessego Cintilante","10,00",6
7898417962485,4,"Vult Sombra Pure Shine cor n. 07 Rosa Cintilante","10,00",8
7898417962492,4,"Vult Sombra Pure Shine cor 08 Dourado","10,00",9
7898417962515,4,"Vult Sombra Pure Shine cor n. 10  Lilas Cintilante","10,00",4
7898417962553,4,"Vult sombra pure shine cor n. 14 branco cintilante","10,00",6
7898417962539,4,"Vult sombra pure shine cor 12 marrom cintilante","10,00",6
7898417963123,4,"Vult po compacto cor  translucido","10,00",7
7898417963147,4,"Vult soleil po compacto bronzeador cor 02","10,00",8
7898417964083,4,"Vult  mascara  cilios savage lilas","15,00",2
7898417964076,4,"Vult Mascara Cilios Savage Azul","15,00",0
7898417964267,4,"Vult delineador liquido prova d'agua preto","12,00",6
7898417962607,4,"Vult lapiseira p/ olhos retratil  preto","12,00",12
7898417962614,4,"Vult lapiseira p/ olhos retratil marrom","12,00",0
7898417962621,4,"Vult lapiseira p/ olhos retratil azul","12,00",0
7898417962669,4,"Vult lapiseira p/ olhos retratil verde","12,00",0
7898417962676,4,"Vult lapiseira p/ olhos retratil lilas","12,00",3
7898417962690,4,"Vult lapiseira p/ olhos retratil branco","12,00",6
7898417962683,4,"Vult lapiseira p/ olhos retratil cor pele","12,00",13
7898417966247,4,"Vult lapis p/ sombrancelhas","12,00",6
7898417966278,4,"Vult lapis particulas gliter-  black diamond","14,00",21
7898417966261,4,"Vult Lapis Particulas Glit c/Gliter- Blue Diamond","14,00",12
7898490057986,5,"Duda Molinos P0 Compacto Mineral Cor Bege 01","38,50",6
7898490057993,5,"Duda molinos po compacto mineral cor bege 02","38,50",7
7898490058006,5,"Duda molinos po compacto mineral cor bege 03","38,50",6
7898490058082,5,"Duda molinos po compacto bronzeador iluminador","30,00",3
7898490058013,5,"Duda molinos po compacto mineral cor marrom 01","38,50",3
7898490058020,5,"Duda molinos po compacto mineral cor marrom 2","38,50",2
7898417962911,4,"Vult demaquiante oil free extratos algas marinhas","16,00",1
7898490058044,5,"Duda Molinos Po Compacto Mineral cor Rosa 01","38,50",7
7898490058051,5,"Duda molinos po compacto mineral cor rosa 02","38,50",8
7898490058068,5,"Duda molinos po compacto mineral cor rosa 03","38,50",8
7898490057009,5,"Duda molinos base liquida cor bege 01","24,00",2
7898490057016,5,"Duda molinos base liquida cor bege 02","24,00",3
7898490057023,5,"Duda molinos base liquida cor  bege 03","24,00",6
7898490057061,5,"Duda molinos base liquida cor rosa 01","24,00",2
7898490057078,5,"Duda molinos base liquida cor rosa 02","24,00",3
7898490057085,5,"Duda molinos base liquida cor rosa 03","24,00",5
7898490057030,5,"Duda molinos base liquida cor marrom 01","24,00",9
7898490057047,5,"Duda molinos base liquida marrom 02","24,00",7
7898490057566,5,"Duda molinos corretivo facial cor bege 01 (potinho","15,00",3
7898490057627,5,"duda molinos corretivo facial cor rosa 01(Potinho)","15,00",0
7898490057634,5,"Duda Molinos Corretivo Facial Rosa 02 (Potinho)","15,00",0
7898490057597,5,"Duda molinos corretivo facial cor marrom 01potinho","15,00",3
7898490057603,5,"Duda molinos corretiv facial cor marrom 02 potinho","15,00",9
7898417966742,5,"Duda molinos corret. facial cor01 caneta","30,00",1
7898490057696,5,"Duda molinos duo blush cor basic","35,00",0
7898490057689,5,"Duda molinos duo  blush  cor earth","35,00",7
7898490057719,5,"Duda molinos duo blush cor inocence","35,00",6
7898490057702,5,"Duda molinos duo blush cor fantasy","35,00",3
7898490058174,5,"Duda molinos sombra cor desert","22,00",4
7898490058204,5,"Duda molinos sombra cor brow stone","22,00",2
7898490058181,5,"Duda molinos sombra cor caxemira","22,00",2
7898490058143,5,"Duda molinos sombra cor saara","22,00",2
7898490058150,5,"Duda molinos sombra cor craft","22,00",3
7898490058167,5,"Duda molinos sombra cor pink","22,00",5
7898490057221,5,"Duda molinos batom - bikini","25,00",3
7898490057177,5,"Duda molinos batom - bossa","25,00",7
7898490057191,5,"Duda molinos batom - copacabana","25,00",8
7898490057375,5,"Duda molinos batom - cuba","25,00",2
7898490057351,5,"Duda Molinos Batom - Disco","25,00",7
7898490057344,5,"Duda Molinos Batom - Fire 306","25,00",4
7898490057337,5,"Duda molinos batom - lolita","25,00",3
7898490057276,5,"duda molinos batom - modern 230","25,00",5
7898490057160,5,"Duda molinos batom - pale","25,00",6
7898490057320,5,"Duda molinos batom - retro","25,00",4
7898490057238,5,"Duda molinos batom - tranta","25,00",2
7898490057283,5,"Duda molinos batom - tomato","25,00",6
7898503182742,4,"Vult extreme repair cabelos danificados serum","15,00",5
7898503182735,4,"Vult silver blond cab.loiros e grisalhos serum","15,00",3
7898503182766,4,"Vult  protection sun cab. expostos ao sol serum","15,00",5
7898503182728,4,"Vult control wave cabelos cacheados serum","15,00",7
7898503182759,4,"Vult  Intensive Liss Cabelos Alisados Serum","15,00",4
7898503182711,4,"Vult  protect color cabelos coloridos serum","15,00",4
7898503182094,4,"Vult Argan Oil  Shampoo","14,00",2
7898503182049,4,"Vult extreme repair cabelos danificados shampoo","8,00",1
7898503182032,4,"Vult silver blond cab loiros, grisalhos shampoo","8,00",0
7898503182087,4,"Vult protection sun cab.expostos sol shampoo","8,00",10
7898503182025,4,"Vult control wave cabelos cacheados shampoo","8,00",4
7898503182056,4,"Vult intensive liss cabelos alisados shampoo","8,00",2
7898503182018,4,"Vult protect color cabelos coloridos shampoo","8,00",0
7898503182070,4,"Vult Total Balance Shampoo Cab. Oleosos","8,00",0
7898503182148,4,"Vult extreme repair cabelos danificados condiciona","11,00",1
7898503182193,4,"Vult Argan Oil Condicionador","16,00",1,6,0,0,0,100,0,0,1,0
7898503182186,4,"Vult protection sun cab.expostos sol condionador","11,00",4
